strategy,seed,iteration,num_labeled_samples,query_time,test_mAP,test_mAP_oth,num_segments_oth,test_mAP_whp,num_segments_whp,test_mAP_rum,num_segments_rum,test_mAP_grn,num_segments_grn,test_mAP_gig,num_segments_gig,test_mAP_str,num_segments_str,test_mAP_fed,num_segments_fed,test_mAP_sql,num_segments_sql,test_mAP_snr,num_segments_snr,test_mAP_gwl,num_segments_gwl
badge-mcmc-dpp,7,4,1500,83.101982,0.567575,0.309419,242,0.763563,139,0.620275,90,0.842559,190,0.425770,109,0.328607,55,0.811291,322,0.555985,146,0.893729,33,0.124551,32
badge-mcmc-dpp,7,5,1800,86.325838,0.585249,0.326353,299,0.776251,166,0.622289,110,0.847902,228,0.469375,140,0.358253,69,0.823170,417,0.589647,171,0.885430,36,0.153821,35
badge-mcmc-dpp,7,6,2100,83.452369,0.604110,0.320651,362,0.773887,191,0.646641,131,0.847522,262,0.473000,169,0.409434,88,0.831780,493,0.587756,210,0.883414,43,0.267016,45
badge-mcmc-dpp,7,7,2400,83.698221,0.605779,0.313626,414,0.781885,215,0.644487,137,0.856882,304,0.484039,191,0.401578,100,0.832706,586,0.602951,243,0.883186,46,0.256454,53
badge-mcmc-dpp,7,8,2700,84.302592,0.607248,0.323634,473,0.783593,238,0.653968,156,0.854556,347,0.489621,215,0.416373,114,0.835082,647,0.595680,288,0.894637,51,0.225339,62
badge-mcmc-dpp,7,9,3000,82.452276,0.617825,0.354428,529,0.783061,256,0.647759,177,0.849951,393,0.486972,242,0.416588,125,0.833239,729,0.605331,317,0.916257,57,0.284658,67
badge-mcmc-dpp,8,0,300,0.000296,0.191820,0.046248,12,0.501720,5,0.100429,5,0.535439,10,0.029179,4,0.011389,1,0.672209,22,0.015804,3,0.001839,0,0.003945,1
badge-mcmc-dpp,8,1,600,83.434813,0.395450,0.184866,43,0.699631,54,0.303468,12,0.779216,54,0.168801,21,0.049834,4,0.746121,96,0.387357,23,0.605010,4,0.030192,3
badge-mcmc-dpp,8,2,900,84.265077,0.514560,0.236254,107,0.725939,91,0.553670,39,0.818643,102,0.334197,51,0.260698,18,0.788535,165,0.538712,68,0.828599,19,0.060349,14
badge-mcmc-dpp,8,3,1200,82.40208,0.553222,0.278317,171,0.754789,128,0.612830,64,0.834887,150,0.447764,76,0.230434,34,0.788700,232,0.543575,113,0.875064,31,0.165856,27
badge-mcmc-dpp,8,4,1500,84.848888,0.578476,0.318488,235,0.760834,154,0.622157,79,0.838733,194,0.461957,105,0.290621,47,0.799350,304,0.561872,149,0.898784,37,0.231964,37
badge-mcmc-dpp,8,5,1800,84.491857,0.595846,0.314695,315,0.774866,187,0.651438,106,0.842999,254,0.465243,138,0.334466,57,0.803755,373,0.578451,204,0.904698,46,0.287855,49
badge-mcmc-dpp,8,6,2100,81.973196,0.613885,0.322048,387,0.785357,214,0.645142,139,0.842066,295,0.506867,169,0.389117,68,0.808528,439,0.587378,256,0.903603,53,0.348749,64
badge-mcmc-dpp,8,7,2400,82.755888,0.617787,0.329822,455,0.795725,243,0.652509,162,0.843643,346,0.497164,196,0.373605,89,0.814288,499,0.597145,302,0.894044,61,0.379919,74
badge-mcmc-dpp,8,8,2700,88.759681,0.626874,0.342606,523,0.801488,274,0.659435,183,0.855701,386,0.508557,227,0.386863,111,0.818027,554,0.600105,336,0.905984,68,0.389979,89
badge-mcmc-dpp,8,9,3000,84.365384,0.632459,0.335310,588,0.808816,315,0.653921,195,0.855787,428,0.502547,249,0.400609,123,0.823771,615,0.614312,367,0.914275,77,0.415241,98
badge-mcmc-dpp,9,0,300,0.000279,0.187530,0.050355,11,0.480525,9,0.038488,3,0.441607,14,0.046272,7,0.003678,1,0.629373,17,0.169705,7,0.005944,0,0.009359,3
badge-mcmc-dpp,9,1,600,87.375763,0.403146,0.166523,38,0.691676,50,0.409005,13,0.781060,72,0.217286,15,0.044560,4,0.765460,57,0.439542,24,0.484598,4,0.031747,9
badge-mcmc-dpp,9,2,900,92.417433,0.455799,0.215070,85,0.729385,66,0.516948,24,0.805428,89,0.298436,28,0.073923,11,0.794290,221,0.456821,50,0.633396,8,0.034294,15
badge-mcmc-dpp,9,3,1200,101.699607,0.534522,0.264892,143,0.764012,95,0.577403,50,0.809093,132,0.416716,58,0.242211,30,0.794441,287,0.517669,83,0.765079,18,0.193709,19
badge-mcmc-dpp,9,4,1500,87.078666,0.535526,0.274213,182,0.759072,110,0.593886,59,0.825782,148,0.413822,86,0.235719,40,0.811242,407,0.542056,114,0.801839,19,0.097626,22
badge-mcmc-dpp,9,5,1800,89.744072,0.562667,0.302644,247,0.775543,149,0.592079,77,0.830222,194,0.407716,114,0.311624,58,0.811484,465,0.569977,159,0.837926,30,0.187457,34
badge-mcmc-dpp,9,6,2100,87.842118,0.587566,0.303817,298,0.787778,180,0.604920,87,0.832229,236,0.489899,140,0.343834,75,0.823040,514,0.567597,200,0.873283,37,0.249264,47
badge-mcmc-dpp,9,7,2400,89.768271,0.592668,0.310588,365,0.779674,200,0.631993,112,0.836093,278,0.461232,170,0.356967,87,0.829299,589,0.574628,242,0.873017,42,0.273188,61
badge-mcmc-dpp,9,8,2700,88.221933,0.609286,0.334678,420,0.802352,225,0.624891,129,0.845235,316,0.505967,189,0.404389,101,0.835950,669,0.590558,277,0.889104,45,0.259735,69
badge-mcmc-dpp,9,9,3000,92.876304,0.615203,0.313487,473,0.802484,259,0.651173,147,0.845229,351,0.503599,211,0.376076,111,0.836625,721,0.601161,312,0.891106,56,0.331092,78
disagreement,0,0,300,0.000298,0.250229,0.098526,13,0.477266,9,0.046965,3,0.655046,13,0.194263,5,0.072998,3,0.691139,21,0.180128,4,0.073226,2,0.012736,1
disagreement,0,1,600,34.266922,0.438935,0.221425,199,0.675189,65,0.565009,56,0.778164,91,0.412608,152,0.274958,41,0.721503,107,0.522253,169,0.095488,3,0.122751,34
disagreement,0,2,900,40.375844,0.535784,0.288930,320,0.724899,134,0.591165,90,0.804223,182,0.433970,200,0.326680,80,0.760460,186,0.556583,245,0.572072,8,0.298863,77
disagreement,0,3,1200,34.982217,0.576972,0.325159,446,0.741975,186,0.612430,109,0.821093,230,0.460834,247,0.355594,104,0.786415,324,0.597748,336,0.706206,13,0.362267,98
disagreement,0,4,1500,36.908769,0.581616,0.344584,550,0.765263,223,0.632495,137,0.823162,274,0.491281,279,0.334251,131,0.802897,421,0.601726,411,0.613032,16,0.407470,115
disagreement,0,5,1800,36.93556,0.596746,0.355226,671,0.769728,271,0.637272,166,0.832007,350,0.495950,329,0.353451,154,0.812360,516,0.611376,484,0.667634,17,0.432455,139
disagreement,0,6,2100,56.776217,0.604058,0.364280,768,0.789858,324,0.641719,194,0.831743,416,0.493991,367,0.368286,185,0.810597,589,0.613065,542,0.721021,20,0.406018,155
disagreement,0,7,2400,46.189805,0.606764,0.348643,869,0.779883,360,0.655186,222,0.840012,462,0.498421,413,0.380057,202,0.818098,707,0.616866,605,0.735272,20,0.395205,161
disagreement,0,8,2700,41.274957,0.618144,0.373955,940,0.788209,407,0.677833,244,0.846721,503,0.501744,447,0.396951,213,0.822923,787,0.627953,636,0.732804,21,0.412344,170
disagreement,0,9,3000,52.96778,0.617961,0.374246,1016,0.790299,428,0.670367,260,0.854850,548,0.515625,469,0.404034,229,0.829130,867,0.619035,670,0.717699,22,0.404323,178
disagreement,1,0,300,0.000316,0.222509,0.095845,14,0.569692,15,0.015857,2,0.547170,14,0.078103,3,0.018732,2,0.696520,17,0.184649,7,0.005921,0,0.012599,1
disagreement,1,1,600,37.797401,0.444792,0.276506,208,0.729671,93,0.505049,32,0.773672,78,0.361960,89,0.246838,28,0.746650,129,0.529134,140,0.129265,3,0.149177,34
disagreement,1,2,900,34.05943,0.536139,0.302031,353,0.735828,146,0.591318,91,0.802350,172,0.434687,152,0.353876,78,0.778947,209,0.564787,241,0.526061,8,0.271507,78
disagreement,1,3,1200,34.29769,0.562459,0.319144,473,0.738808,186,0.609822,131,0.813895,228,0.456724,213,0.380856,102,0.790429,325,0.568854,334,0.616216,13,0.329847,101
disagreement,1,4,1500,37.731825,0.587870,0.344657,583,0.752516,233,0.623448,157,0.839863,298,0.476932,248,0.372995,133,0.798378,421,0.594417,419,0.686867,16,0.388626,117
disagreement,1,5,1800,59.507222,0.601346,0.349046,699,0.762562,272,0.636378,189,0.839435,355,0.508316,295,0.381278,156,0.802366,526,0.597839,493,0.735849,19,0.400394,134
disagreement,1,6,2100,45.307703,0.610554,0.353382,824,0.769952,312,0.654985,230,0.852231,415,0.507266,355,0.390687,178,0.808465,633,0.611855,553,0.723881,19,0.432834,153
disagreement,1,7,2400,47.250287,0.605887,0.347336,911,0.778630,348,0.661097,248,0.852026,457,0.502789,397,0.410486,197,0.817244,731,0.624477,605,0.659161,19,0.405630,165
disagreement,1,8,2700,43.474555,0.617140,0.358835,979,0.780643,387,0.671407,266,0.858316,494,0.514956,426,0.415673,208,0.825517,800,0.618057,642,0.718345,19,0.409654,172
disagreement,1,9,3000,49.467258,0.631358,0.364958,1037,0.788616,431,0.674111,284,0.862229,547,0.508909,446,0.420879,223,0.828086,872,0.626145,670,0.829089,25,0.410559,176
disagreement,2,0,300,0.000278,0.239578,0.105800,13,0.591727,11,0.005336,1,0.597802,13,0.106160,3,0.017815,2,0.711716,26,0.231373,3,0.001963,0,0.026091,1
disagreement,2,1,600,34.526561,0.423208,0.257001,199,0.679243,66,0.491966,29,0.766310,70,0.428388,117,0.194311,38,0.769909,117,0.517297,160,0.001584,0,0.126073,39
disagreement,2,2,900,33.535686,0.484558,0.282349,345,0.718450,134,0.591067,69,0.771532,157,0.447653,195,0.375415,100,0.785739,210,0.565851,271,0.001478,0,0.306041,73
disagreement,2,3,1200,34.76864,0.515465,0.325984,458,0.744161,182,0.595479,98,0.794352,205,0.462215,239,0.386606,119,0.788210,325,0.582057,360,0.109245,1,0.366338,106
disagreement,2,4,1500,37.809001,0.545204,0.345830,606,0.735164,209,0.613150,130,0.809937,271,0.461122,309,0.415527,153,0.803013,458,0.598870,485,0.274064,3,0.395367,138
disagreement,2,5,1800,36.927845,0.590194,0.343457,686,0.761821,279,0.631557,162,0.836549,341,0.483803,338,0.429484,174,0.814103,534,0.604924,528,0.601306,8,0.394938,145
disagreement,2,6,2100,52.693425,0.592490,0.340674,780,0.736420,331,0.632346,192,0.833321,403,0.490593,383,0.411335,191,0.811701,616,0.611026,586,0.675302,15,0.382178,157
disagreement,2,7,2400,55.162694,0.605192,0.359224,875,0.770097,372,0.647249,209,0.839137,460,0.498518,426,0.436251,210,0.818138,709,0.617556,633,0.666810,16,0.398941,165
disagreement,2,8,2700,46.307459,0.605951,0.343713,944,0.753020,396,0.650410,237,0.845007,517,0.510778,447,0.421650,229,0.820141,778,0.609129,663,0.736948,18,0.368714,174
disagreement,2,9,3000,42.295468,0.625700,0.359366,1001,0.787491,411,0.657447,250,0.848075,552,0.513176,464,0.432036,242,0.832194,874,0.616555,696,0.789621,19,0.421043,180
disagreement,3,0,300,0.000302,0.286928,0.109481,11,0.380997,5,0.331489,4,0.553468,8,0.073105,2,0.024740,1,0.665618,22,0.127869,4,0.591285,3,0.011228,0
disagreement,3,1,600,45.920516,0.455035,0.239017,188,0.671382,54,0.536724,53,0.766668,80,0.375355,96,0.081008,27,0.730253,144,0.504982,162,0.522333,6,0.122629,33
disagreement,3,2,900,36.583899,0.528552,0.268390,335,0.709717,123,0.571281,87,0.790248,160,0.445588,166,0.303237,66,0.768770,237,0.547327,265,0.569688,8,0.311271,78
disagreement,3,3,1200,35.452436,0.554252,0.313901,456,0.726135,180,0.603781,124,0.798799,223,0.436522,228,0.343102,102,0.794244,333,0.589271,362,0.594592,8,0.342174,100
disagreement,3,4,1500,39.337352,0.589436,0.312203,558,0.754472,230,0.632243,151,0.824645,297,0.457670,262,0.364891,135,0.802705,420,0.590900,420,0.777771,13,0.376861,123
disagreement,3,5,1800,37.450495,0.599190,0.343480,666,0.764834,277,0.641596,179,0.838713,347,0.490484,308,0.384056,151,0.811941,512,0.606254,486,0.754723,14,0.355821,140
disagreement,3,6,2100,38.396141,0.611689,0.347204,776,0.771799,313,0.648676,207,0.833617,408,0.494042,357,0.412321,173,0.808454,605,0.606099,551,0.801636,15,0.393042,151
disagreement,3,7,2400,41.915033,0.613993,0.356295,904,0.775315,363,0.661072,248,0.841644,460,0.511227,403,0.393811,190,0.818303,703,0.608523,610,0.812596,20,0.361142,168
disagreement,3,8,2700,43.4481,0.615558,0.345557,979,0.774087,388,0.665627,268,0.845925,496,0.508434,426,0.367331,203,0.821222,788,0.623355,640,0.833303,21,0.370734,174
disagreement,3,9,3000,41.761631,0.624920,0.367825,1037,0.770796,413,0.677843,277,0.850269,545,0.522613,444,0.410996,219,0.828131,880,0.622413,668,0.800810,21,0.397507,179
disagreement,4,0,300,0.00029,0.269653,0.070361,9,0.562791,9,0.164399,3,0.602741,11,0.072052,3,0.116340,4,0.701421,27,0.298128,5,0.089523,1,0.018775,2
disagreement,4,1,600,34.126067,0.437550,0.218489,167,0.649906,55,0.558386,67,0.743956,91,0.401820,103,0.092008,39,0.757157,122,0.504462,181,0.360862,4,0.088456,41
disagreement,4,2,900,35.016901,0.527931,0.265733,311,0.736657,128,0.572448,86,0.808287,171,0.430654,161,0.331328,67,0.765302,213,0.581855,262,0.499581,16,0.287468,72
disagreement,4,3,1200,42.983709,0.566571,0.312379,447,0.729282,180,0.615093,118,0.813277,237,0.444100,218,0.324658,106,0.790053,303,0.584997,361,0.657691,20,0.394174,96
disagreement,4,4,1500,36.335463,0.579991,0.314987,575,0.750380,215,0.635952,166,0.819662,294,0.467033,263,0.364166,141,0.801901,396,0.610237,445,0.643095,21,0.392494,118
disagreement,4,5,1800,36.860815,0.576080,0.311601,666,0.754296,266,0.636786,190,0.820380,343,0.475100,298,0.345011,162,0.799292,488,0.609177,506,0.638478,23,0.370682,135
disagreement,4,6,2100,38.19842,0.599528,0.352556,800,0.774201,302,0.663507,223,0.831554,412,0.482175,349,0.393409,191,0.816262,597,0.615885,565,0.667617,23,0.398116,146
disagreement,4,7,2400,39.461224,0.600880,0.340108,904,0.764542,348,0.663024,249,0.842107,475,0.499125,394,0.382808,209,0.823118,680,0.617138,610,0.667489,23,0.409340,161
disagreement,4,8,2700,39.892538,0.607903,0.369021,966,0.772013,374,0.672993,266,0.851685,514,0.508091,422,0.414294,220,0.826093,769,0.626560,646,0.650723,24,0.387552,168
disagreement,4,9,3000,41.8744,0.618631,0.365603,1025,0.781917,396,0.673095,275,0.852766,560,0.503446,435,0.402615,232,0.834636,867,0.627096,675,0.720767,27,0.424374,176
disagreement,5,0,300,0.000307,0.221245,0.085022,15,0.522677,9,0.124340,3,0.591761,9,0.062338,2,0.020647,1,0.691889,24,0.092635,4,0.004296,0,0.016849,4
disagreement,5,1,600,33.366156,0.433532,0.239291,134,0.698165,127,0.526401,35,0.786161,118,0.386705,70,0.259122,38,0.732250,68,0.545849,108,0.002034,0,0.159344,27
disagreement,5,2,900,35.381509,0.490233,0.309476,305,0.713249,160,0.602001,81,0.787648,168,0.429382,157,0.347915,84,0.774298,196,0.567412,240,0.006179,0,0.364771,75
disagreement,5,3,1200,34.982079,0.511106,0.320760,453,0.745701,197,0.638447,126,0.791564,228,0.463783,231,0.376987,112,0.788970,308,0.573817,345,0.059189,1,0.351844,104
disagreement,5,4,1500,35.447906,0.598781,0.353390,583,0.767258,237,0.645232,166,0.820359,286,0.462378,279,0.410066,139,0.795591,404,0.600972,425,0.764701,10,0.367868,119
disagreement,5,5,1800,37.212302,0.601660,0.352858,693,0.785185,271,0.648425,189,0.832265,338,0.455682,320,0.384080,166,0.804780,497,0.594473,513,0.785110,14,0.373743,138
disagreement,5,6,2100,38.325691,0.603090,0.360164,809,0.785408,316,0.650397,214,0.832304,400,0.458674,363,0.390899,191,0.810126,590,0.622023,583,0.733147,16,0.387760,154
disagreement,5,7,2400,39.076561,0.619641,0.366895,892,0.790737,363,0.678713,239,0.840288,447,0.471821,400,0.404734,204,0.817953,695,0.620964,623,0.822048,19,0.382256,166
disagreement,5,8,2700,40.669827,0.622968,0.355253,976,0.788526,381,0.664027,267,0.843760,504,0.517168,439,0.415223,225,0.820945,764,0.616148,672,0.792561,20,0.416065,183
disagreement,5,9,3000,41.863775,0.635104,0.366475,1042,0.801562,417,0.675850,279,0.853172,558,0.504001,460,0.426630,242,0.826750,846,0.617837,697,0.836433,22,0.442333,187
disagreement,6,0,300,0.000303,0.209887,0.034816,13,0.497096,8,0.166948,5,0.488211,11,0.023911,4,0.016504,2,0.665097,26,0.188135,4,0.008173,1,0.009979,3
disagreement,6,1,600,38.866205,0.428064,0.247565,189,0.684474,58,0.558629,45,0.773909,95,0.392328,94,0.207575,40,0.755270,131,0.528348,157,0.036759,1,0.095786,38
disagreement,6,2,900,35.729177,0.529886,0.296140,339,0.709424,127,0.598217,86,0.799255,179,0.449020,180,0.342778,102,0.773641,208,0.575498,263,0.408524,6,0.346364,80
disagreement,6,3,1200,37.040222,0.565453,0.303388,457,0.740010,177,0.621174,115,0.810649,234,0.432014,246,0.376403,135,0.790219,297,0.585589,365,0.622514,15,0.372567,106
disagreement,6,4,1500,35.421034,0.592513,0.345279,552,0.758940,227,0.639289,135,0.822055,289,0.489512,275,0.402909,152,0.792775,398,0.602133,416,0.677619,17,0.394618,125
disagreement,6,5,1800,38.214366,0.594133,0.330849,670,0.759916,272,0.627830,163,0.832120,349,0.471524,327,0.400408,170,0.808826,505,0.607070,484,0.698329,21,0.404463,137
disagreement,6,6,2100,38.913927,0.604707,0.349523,785,0.774167,336,0.648390,195,0.836794,408,0.499253,372,0.414206,187,0.807059,601,0.626150,554,0.705963,23,0.385569,150
disagreement,6,7,2400,40.671792,0.606998,0.347718,885,0.783323,369,0.659673,219,0.849010,469,0.510761,410,0.416012,207,0.815307,700,0.618409,608,0.689345,24,0.380421,158
disagreement,6,8,2700,41.543116,0.609152,0.363789,972,0.784126,407,0.654257,250,0.849437,508,0.502331,434,0.407315,221,0.827028,786,0.618713,651,0.685509,24,0.399014,170
disagreement,6,9,3000,43.209896,0.617837,0.364669,1032,0.779841,430,0.654927,263,0.859649,551,0.492972,457,0.408046,230,0.831300,853,0.626555,680,0.790639,28,0.369769,176
disagreement,7,0,300,0.00029,0.213159,0.076506,12,0.498574,5,0.055699,2,0.542679,8,0.038727,4,0.022173,3,0.669647,28,0.174781,4,0.038149,1,0.014656,1
disagreement,7,1,600,34.321018,0.441873,0.245370,148,0.694776,61,0.543183,50,0.798047,112,0.388510,83,0.147033,37,0.733233,87,0.531186,101,0.254160,6,0.083235,23
disagreement,7,2,900,33.575845,0.543725,0.288178,304,0.699400,113,0.585186,92,0.793647,191,0.436747,167,0.325117,87,0.755624,190,0.567553,239,0.687027,15,0.298770,74
disagreement,7,3,1200,36.38266,0.554039,0.314067,406,0.739961,162,0.594457,118,0.812759,233,0.445443,209,0.335622,106,0.790284,323,0.571050,315,0.668075,19,0.268669,90
disagreement,7,4,1500,35.214728,0.587159,0.344020,529,0.749191,235,0.630445,148,0.818330,294,0.481286,262,0.365419,129,0.798972,406,0.604705,380,0.701074,23,0.378146,111
disagreement,7,5,1800,37.785069,0.592803,0.356575,642,0.756710,285,0.651604,178,0.832350,351,0.485550,305,0.364086,157,0.804034,511,0.618614,460,0.674592,23,0.383917,125
disagreement,7,6,2100,37.981016,0.609387,0.356939,739,0.774329,317,0.664407,205,0.833693,394,0.486263,349,0.406233,176,0.811584,608,0.615688,518,0.735530,26,0.409207,144
disagreement,7,7,2400,38.706712,0.614504,0.353306,864,0.783063,355,0.668612,230,0.838455,457,0.515014,398,0.392107,197,0.813802,711,0.619799,593,0.754066,27,0.406810,160
disagreement,7,8,2700,39.857042,0.616360,0.354542,973,0.787458,393,0.667660,252,0.851649,499,0.490882,440,0.430832,216,0.823986,811,0.631687,654,0.719163,27,0.405741,177
disagreement,7,9,3000,41.589777,0.620277,0.359991,1032,0.778358,415,0.664425,276,0.852725,547,0.489403,459,0.422127,226,0.830642,890,0.622252,686,0.789897,29,0.392954,182
disagreement,8,0,300,0.000308,0.193575,0.115016,15,0.369377,6,0.018160,1,0.564159,14,0.047550,9,0.011756,2,0.674337,16,0.124632,9,0.008529,2,0.002232,0
disagreement,8,1,600,33.529389,0.434281,0.227331,147,0.686953,66,0.549759,38,0.791953,112,0.358594,94,0.220287,30,0.751477,111,0.525422,125,0.141116,2,0.089923,29
disagreement,8,2,900,33.773055,0.525307,0.281203,290,0.702022,132,0.597354,84,0.812218,194,0.387994,154,0.295051,68,0.769382,199,0.558485,239,0.670868,10,0.178488,74
disagreement,8,3,1200,39.144454,0.560841,0.317957,462,0.726609,166,0.601875,119,0.810280,264,0.458440,225,0.408455,110,0.780858,323,0.596182,376,0.588838,10,0.318916,109
disagreement,8,4,1500,39.288626,0.570441,0.321834,552,0.726641,205,0.613340,144,0.820873,318,0.479562,267,0.383101,130,0.798288,425,0.604008,432,0.618943,15,0.337825,122
disagreement,8,5,1800,36.839215,0.587710,0.332752,702,0.773258,249,0.641948,171,0.831879,362,0.479970,322,0.405230,161,0.808660,513,0.600638,505,0.667416,16,0.335352,136
disagreement,8,6,2100,38.559807,0.596089,0.354820,795,0.766935,296,0.642861,196,0.840503,422,0.507366,363,0.408536,185,0.820995,586,0.612424,568,0.666209,20,0.340238,144
disagreement,8,7,2400,39.418995,0.605051,0.359088,899,0.774296,337,0.662396,226,0.844521,474,0.520293,407,0.403938,208,0.823445,676,0.617249,635,0.697840,21,0.347439,155
disagreement,8,8,2700,40.814919,0.607495,0.355130,962,0.765236,381,0.663905,243,0.846590,508,0.511242,432,0.408355,221,0.825707,773,0.588797,658,0.747476,22,0.362510,165
disagreement,8,9,3000,41.378908,0.610854,0.347413,1028,0.766458,408,0.648884,266,0.840349,550,0.510933,453,0.422503,231,0.829059,864,0.601882,689,0.776063,23,0.364994,173
disagreement,9,0,300,0.000306,0.228606,0.122362,10,0.474890,5,0.035785,1,0.702049,16,0.059245,6,0.031886,4,0.684340,32,0.143384,5,0.002418,0,0.029700,2
disagreement,9,1,600,33.377292,0.425554,0.289831,191,0.684265,98,0.462502,29,0.746645,103,0.374913,95,0.142219,27,0.750107,140,0.557674,153,0.003622,0,0.243761,37
disagreement,9,2,900,34.639346,0.496263,0.307453,341,0.725666,144,0.581418,81,0.782890,175,0.437186,181,0.310158,75,0.782002,240,0.565362,270,0.137637,2,0.332860,81
disagreement,9,3,1200,35.327806,0.551911,0.326609,460,0.736453,195,0.577911,108,0.804360,232,0.437796,228,0.390912,110,0.792038,338,0.591603,350,0.501081,5,0.360347,104
disagreement,9,4,1500,37.442298,0.574687,0.338857,556,0.744480,241,0.619562,132,0.816125,299,0.466458,270,0.415772,132,0.795013,430,0.615195,418,0.544772,9,0.390639,119
disagreement,9,5,1800,37.021365,0.601978,0.342750,657,0.770654,287,0.650228,171,0.826495,364,0.470901,315,0.435242,160,0.803520,504,0.618485,487,0.718770,23,0.382736,130
disagreement,9,6,2100,39.020282,0.614154,0.359177,774,0.773795,328,0.650911,196,0.826420,414,0.495990,364,0.436750,189,0.805949,605,0.627427,552,0.741796,23,0.423321,151
disagreement,9,7,2400,39.432491,0.615763,0.358064,890,0.776452,357,0.658826,217,0.838641,469,0.516746,402,0.443941,203,0.814972,695,0.628698,621,0.710823,24,0.410469,162
disagreement,9,8,2700,42.294664,0.623224,0.363896,984,0.780984,391,0.663272,243,0.850804,511,0.500560,445,0.440596,218,0.819752,796,0.637179,672,0.751152,24,0.424047,174
disagreement,9,9,3000,41.889516,0.634179,0.365112,1043,0.791991,410,0.672859,261,0.856148,558,0.509567,461,0.449980,231,0.829145,874,0.634556,701,0.781853,25,0.450575,178
entropy,0,0,300,0.002018,0.152454,0.075587,13,0.310713,3,0.008402,3,0.280788,9,0.004288,1,0.006153,3,0.664955,27,0.168836,7,0.003942,1,0.000880,2
entropy,0,1,600,18.615634,0.358721,0.246544,87,0.628928,39,0.232910,20,0.724804,35,0.214667,29,0.047262,14,0.773229,210,0.490112,38,0.188941,2,0.039813,13
entropy,0,2,900,8.538716,0.470167,0.252624,145,0.691802,60,0.442316,31,0.801376,80,0.371037,61,0.061960,24,0.804648,378,0.526161,84,0.662452,5,0.087296,27
entropy,0,3,1200,7.978622,0.507691,0.270749,218,0.685471,78,0.521350,51,0.812593,103,0.414041,86,0.126237,34,0.825234,575,0.544505,121,0.688637,9,0.188088,33
entropy,0,4,1500,15.599816,0.534908,0.290340,285,0.720269,100,0.593859,78,0.814864,132,0.427889,119,0.147794,46,0.824886,705,0.576314,167,0.762262,16,0.190607,40
entropy,0,5,1800,8.010299,0.578624,0.310710,361,0.739531,117,0.612592,94,0.830140,175,0.456355,153,0.298067,62,0.838500,850,0.557377,214,0.849923,20,0.293042,52
entropy,0,6,2100,7.911235,0.570549,0.313781,426,0.741327,141,0.636555,108,0.840879,216,0.432760,171,0.232719,67,0.841412,1023,0.565422,249,0.800090,24,0.300547,66
entropy,0,7,2400,7.945691,0.596918,0.335394,485,0.756012,167,0.646445,123,0.838963,249,0.466632,192,0.313454,77,0.848597,1170,0.591346,279,0.849090,26,0.323246,76
entropy,0,8,2700,8.067206,0.596252,0.314311,546,0.761550,188,0.639664,140,0.848136,283,0.470590,210,0.313989,84,0.850344,1322,0.581021,313,0.876083,34,0.306828,85
entropy,0,9,3000,8.064053,0.607760,0.343017,611,0.761194,206,0.639656,155,0.851666,320,0.490121,236,0.332216,93,0.849205,1485,0.579150,345,0.874205,38,0.357173,95
entropy,1,0,300,0.0003,0.221102,0.066988,13,0.486066,7,0.190773,5,0.533408,13,0.012190,3,0.004798,5,0.647150,26,0.107120,9,0.149247,3,0.013282,1
entropy,1,1,600,9.9202,0.451088,0.175581,76,0.716618,48,0.547150,34,0.798750,64,0.268960,27,0.162261,12,0.761894,142,0.502270,37,0.553006,8,0.024392,6
entropy,1,2,900,14.085022,0.492523,0.246298,134,0.728271,69,0.558704,46,0.820073,111,0.341776,64,0.217085,24,0.802261,298,0.536475,84,0.644322,12,0.029966,16
entropy,1,3,1200,9.123756,0.517684,0.245958,188,0.734651,79,0.569209,57,0.810525,129,0.406979,84,0.224444,28,0.821455,473,0.543723,117,0.695665,17,0.124232,23
entropy,1,4,1500,15.429911,0.541192,0.293257,263,0.744933,104,0.593662,70,0.830851,160,0.431208,104,0.284421,40,0.824105,651,0.551841,161,0.791162,24,0.066485,29
entropy,1,5,1800,9.112684,0.562340,0.297768,347,0.757422,125,0.614461,91,0.837358,209,0.459187,151,0.298720,54,0.837532,796,0.565001,222,0.775393,27,0.180557,44
entropy,1,6,2100,14.681475,0.582027,0.315424,396,0.758281,146,0.623946,106,0.833477,239,0.455163,168,0.326688,66,0.842545,951,0.566254,259,0.801612,36,0.296874,54
entropy,1,7,2400,9.287065,0.588657,0.324197,469,0.764652,168,0.623389,119,0.834054,263,0.450766,193,0.350330,79,0.842092,1110,0.577908,294,0.828644,38,0.290541,60
entropy,1,8,2700,9.159619,0.593182,0.327448,543,0.767081,189,0.649025,132,0.837480,292,0.463504,218,0.337448,92,0.839496,1253,0.581220,335,0.855444,44,0.273674,71
entropy,1,9,3000,9.217897,0.590621,0.334195,599,0.776766,204,0.638845,148,0.844296,320,0.473752,243,0.343030,99,0.847761,1422,0.586768,367,0.854933,46,0.205869,74
entropy,2,0,300,0.000289,0.212498,0.066399,15,0.391598,5,0.046717,4,0.489207,11,0.139595,8,0.004016,3,0.608357,23,0.106255,11,0.268077,3,0.004756,3
entropy,2,1,600,9.360424,0.476367,0.221419,72,0.690504,49,0.551461,28,0.794595,62,0.301560,30,0.056202,9,0.777144,118,0.484194,35,0.811056,18,0.075530,15
